symbol,direction,entry_time,exit_time,entry_price,exit_price,position_size,pnl,exit_reason,entry_tag,exit_tag,tp1_price,tp1_time,tp1_exit_reason,tp2_price,tp2_time,tp1_pnl,pnl_points,pnl_usd,capital
GBPUSD,long,2025-01-07 17:45:00+00:00,2025-01-07 22:30:00+00:00,1.24914,1.2478908599999998,0.1,-0.001249140000000093,auto,ny_reversal_long_HTF_FVG_LTF_BREAKER_FVG,auto,,,,,,,-0.001249140000000093,-10.000000000000746,9890.0
GBPUSD,long,2025-01-07 17:40:00+00:00,2025-01-07 23:05:00+00:00,1.24905,1.24780095,0.1,-0.0012490499999999738,auto,ny_reversal_long_HTF_FVG_LTF_BREAKER_FVG,auto,,,,,,,-0.0012490499999999738,-9.999999999999792,9880.0
GBPUSD,short,2025-01-08 14:10:00+00:00,2025-01-08 15:25:00+00:00,1.23549,1.2354770137166242,0.1,0.0012419831416878857,auto,london_continuation_short_HTF_FVG_LTF_FVG,auto,1.23388,2025-01-08 14:20:00+00:00,RR_1:2,,,8.049999999999448e-05,0.0012419831416878857,10.052555194197328,9890.052555194197
GBPUSD,short,2025-01-15 15:40:00+00:00,2025-01-15 15:45:00+00:00,1.22749,1.22871749,0.1,-0.0012274899999999977,auto,ny_reversal_short_HTF_FVG_LTF_FVG,auto,,,,,,,-0.0012274899999999977,-9.999999999999982,9880.052555194197
GBPUSD,short,2025-01-15 15:30:00+00:00,2025-01-15 15:55:00+00:00,1.22903,1.23025903,0.1,-0.0012290299999999643,auto,ny_reversal_short_HTF_FVG_LTF_FVG,auto,,,,,,,-0.0012290299999999643,-9.999999999999709,9870.052555194197
GBPUSD,short,2025-01-15 15:35:00+00:00,2025-01-15 15:55:00+00:00,1.22926,1.23048926,0.1,-0.0012292599999998988,auto,ny_reversal_short_HTF_FVG_LTF_FVG,auto,,,,,,,-0.0012292599999998988,-9.999999999999176,9860.0525551942
GBPUSD,short,2025-01-15 15:45:00+00:00,2025-01-15 15:55:00+00:00,1.22864,1.2298686399999998,0.1,-0.001228639999999892,auto,ny_reversal_short_HTF_FVG_LTF_FVG,auto,,,,,,,-0.001228639999999892,-9.999999999999122,9850.0525551942
GBPUSD,short,2025-01-15 16:15:00+00:00,2025-01-15 16:30:00+00:00,1.2292,1.2304292000000001,0.1,-0.0012292000000000414,auto,ny_reversal_short_HTF_FVG_LTF_FVG,auto,,,,,,,-0.0012292000000000414,-10.000000000000336,9840.0525551942
GBPUSD,short,2025-01-15 16:10:00+00:00,2025-01-15 16:30:00+00:00,1.22923,1.2304592300000001,0.1,-0.001229230000000081,auto,ny_reversal_short_HTF_FVG_LTF_FVG,auto,,,,,,,-0.001229230000000081,-10.000000000000659,9830.0525551942
GBPUSD,short,2025-01-15 16:05:00+00:00,2025-01-15 16:30:00+00:00,1.22882,1.23004882,0.1,-0.0012288199999999083,auto,ny_reversal_short_HTF_FVG_LTF_FVG,auto,,,,,,,-0.0012288199999999083,-9.999999999999254,9820.0525551942
GBPUSD,short,2025-01-15 17:05:00+00:00,2025-01-15 17:15:00+00:00,1.22579,1.2270157899999998,0.1,-0.0012257899999998934,auto,ny_reversal_short_HTF_FVG_LTF_FVG,auto,,,,,,,-0.0012257899999998934,-9.99999999999913,9810.052555194201
GBPUSD,short,2025-01-15 17:00:00+00:00,2025-01-15 17:15:00+00:00,1.22558,1.22680558,0.1,-0.0012255800000000594,auto,ny_reversal_short_HTF_FVG_LTF_FVG,auto,,,,,,,-0.0012255800000000594,-10.000000000000487,9800.0525551942
GBPUSD,short,2025-01-15 15:55:00+00:00,2025-01-15 17:50:00+00:00,1.22971,1.22542,0.1,0.003374710000000114,RR_1:4,ny_reversal_short_HTF_FVG_LTF_FVG,RR_1:4,1.22579,2025-01-15 17:05:00+00:00,RR_1:2,"{'level': 1.22479116, 'tag': 'RR_1:4'}",2025-01-15 17:50:00+00:00,0.00019600000000000728,0.003374710000000114,27.443136999781363,9827.495692193981
GBPUSD,short,2025-01-15 16:20:00+00:00,2025-01-15 17:50:00+00:00,1.2294,1.22542,0.1,0.0032194000000000944,RR_1:4,ny_reversal_short_HTF_FVG_LTF_FVG,RR_1:4,1.22579,2025-01-15 17:05:00+00:00,RR_1:2,"{'level': 1.2244824, 'tag': 'RR_1:4'}",2025-01-15 17:50:00+00:00,0.00018050000000000566,0.0032194000000000944,26.186757768017692,9853.682449961998
GBPUSD,short,2025-01-15 16:25:00+00:00,2025-01-15 17:50:00+00:00,1.22976,1.22542,0.1,0.003399759999999974,RR_1:4,ny_reversal_short_HTF_FVG_LTF_FVG,RR_1:4,1.22579,2025-01-15 17:05:00+00:00,RR_1:2,"{'level': 1.2248409599999999, 'tag': 'RR_1:4'}",2025-01-15 17:50:00+00:00,0.00019850000000000146,0.003399759999999974,27.645719489981577,9881.328169451981
GBPUSD,short,2025-01-15 15:50:00+00:00,2025-01-15 17:50:00+00:00,1.22981,1.22542,0.1,0.003424810000000056,RR_1:4,ny_reversal_short_HTF_FVG_LTF_FVG,RR_1:4,1.22579,2025-01-15 17:05:00+00:00,RR_1:2,"{'level': 1.22489076, 'tag': 'RR_1:4'}",2025-01-15 17:50:00+00:00,0.00020100000000000673,0.003424810000000056,27.848285507517872,9909.176454959497
GBPUSD,short,2025-01-15 16:30:00+00:00,2025-01-15 18:20:00+00:00,1.2291,1.22378,0.1,0.0038890999999999787,RR_1:4,ny_reversal_short_HTF_FVG_LTF_FVG,RR_1:4,1.22579,2025-01-15 17:05:00+00:00,RR_1:2,"{'level': 1.2241836000000001, 'tag': 'RR_1:4'}",2025-01-15 18:20:00+00:00,0.00016550000000000733,0.0038890999999999787,31.641851761451296,9940.81830672095
GBPUSD,short,2025-01-15 16:35:00+00:00,2025-01-15 18:20:00+00:00,1.22892,1.22378,0.1,0.003798919999999928,RR_1:4,ny_reversal_short_HTF_FVG_LTF_FVG,RR_1:4,1.22579,2025-01-15 17:05:00+00:00,RR_1:2,"{'level': 1.22400432, 'tag': 'RR_1:4'}",2025-01-15 18:20:00+00:00,0.00015650000000000386,0.003798919999999928,30.91267128861055,9971.73097800956
GBPUSD,short,2025-01-15 16:40:00+00:00,2025-01-15 18:20:00+00:00,1.22898,1.22378,0.1,0.003828979999999982,RR_1:4,ny_reversal_short_HTF_FVG_LTF_FVG,RR_1:4,1.22579,2025-01-15 17:05:00+00:00,RR_1:2,"{'level': 1.22406408, 'tag': 'RR_1:4'}",2025-01-15 18:20:00+00:00,0.00015950000000000133,0.003828979999999982,31.15575517909146,10002.886733188652
GBPUSD,short,2025-01-15 16:45:00+00:00,2025-01-15 18:20:00+00:00,1.2291,1.22378,0.1,0.0038890999999999787,RR_1:4,ny_reversal_short_HTF_FVG_LTF_FVG,RR_1:4,1.22579,2025-01-15 17:05:00+00:00,RR_1:2,"{'level': 1.2241836000000001, 'tag': 'RR_1:4'}",2025-01-15 18:20:00+00:00,0.00016550000000000733,0.0038890999999999787,31.641851761451296,10034.528584950103
GBPUSD,short,2025-01-15 16:00:00+00:00,2025-01-15 18:20:00+00:00,1.22934,1.22378,0.1,0.004009339999999972,RR_1:4,ny_reversal_short_HTF_FVG_LTF_FVG,RR_1:4,1.22579,2025-01-15 17:05:00+00:00,RR_1:2,"{'level': 1.22442264, 'tag': 'RR_1:4'}",2025-01-15 18:20:00+00:00,0.00017750000000000822,0.004009339999999972,32.613760229065775,10067.142345179169
GBPUSD,short,2025-01-15 16:50:00+00:00,2025-01-15 18:35:00+00:00,1.22773,1.22093,0.1,0.004627729999999941,RR_1:4,ny_reversal_short_HTF_FVG_LTF_FVG,RR_1:4,1.22579,2025-01-15 17:05:00+00:00,RR_1:2,"{'level': 1.22281908, 'tag': 'RR_1:4'}",2025-01-15 18:35:00+00:00,9.700000000000264e-05,0.004627729999999941,37.69338535345672,10104.835730532624
GBPUSD,short,2025-01-15 16:55:00+00:00,2025-01-15 18:35:00+00:00,1.22671,1.22093,0.1,0.004116709999999912,RR_1:4,ny_reversal_short_HTF_FVG_LTF_FVG,RR_1:4,1.22378,2025-01-15 18:20:00+00:00,RR_1:2,"{'level': 1.2218031599999999, 'tag': 'RR_1:4'}",2025-01-15 18:35:00+00:00,0.00014649999999999386,0.004116709999999912,33.558950363165806,10138.394680895792
GBPUSD,short,2025-01-15 17:40:00+00:00,2025-01-15 18:35:00+00:00,1.22554,1.22093,0.1,0.003530539999999971,RR_1:4,ny_reversal_short_HTF_FVG_LTF_FVG,RR_1:4,1.22093,2025-01-15 18:35:00+00:00,RR_1:2,"{'level': 1.22063784, 'tag': 'RR_1:4'}",2025-01-15 18:35:00+00:00,0.00023050000000000015,0.003530539999999971,28.808035641431296,10167.202716537222
GBPUSD,short,2025-01-15 17:15:00+00:00,2025-01-15 18:35:00+00:00,1.22705,1.22093,0.1,0.004287049999999959,RR_1:4,ny_reversal_short_HTF_FVG_LTF_FVG,RR_1:4,1.22542,2025-01-15 17:50:00+00:00,RR_1:2,"{'level': 1.2221418, 'tag': 'RR_1:4'}",2025-01-15 18:35:00+00:00,8.150000000000102e-05,0.004287049999999959,34.93785909294617,10202.140575630168
GBPUSD,short,2025-01-15 17:20:00+00:00,2025-01-15 18:35:00+00:00,1.22668,1.22093,0.1,0.0041016799999999964,RR_1:4,ny_reversal_short_HTF_FVG_LTF_FVG,RR_1:4,1.22378,2025-01-15 18:20:00+00:00,RR_1:2,"{'level': 1.22177328, 'tag': 'RR_1:4'}",2025-01-15 18:35:00+00:00,0.00014499999999999515,0.0041016799999999964,33.43724524733424,10235.577820877503
GBPUSD,short,2025-01-15 17:25:00+00:00,2025-01-15 18:35:00+00:00,1.22683,1.22093,0.1,0.00417683000000002,RR_1:4,ny_reversal_short_HTF_FVG_LTF_FVG,RR_1:4,1.22378,2025-01-15 18:20:00+00:00,RR_1:2,"{'level': 1.22192268, 'tag': 'RR_1:4'}",2025-01-15 18:35:00+00:00,0.00015249999999999986,0.00417683000000002,34.04571130474491,10269.623532182248
GBPUSD,short,2025-01-15 17:30:00+00:00,2025-01-15 18:35:00+00:00,1.22689,1.22093,0.1,0.004206889999999963,RR_1:4,ny_reversal_short_HTF_FVG_LTF_FVG,RR_1:4,1.22378,2025-01-15 18:20:00+00:00,RR_1:2,"{'level': 1.2219824400000001, 'tag': 'RR_1:4'}",2025-01-15 18:35:00+00:00,0.00015549999999999733,0.004206889999999963,34.289056068595904,10303.912588250843
GBPUSD,short,2025-01-15 17:35:00+00:00,2025-01-15 18:35:00+00:00,1.2260900000000001,1.22093,0.1,0.003806089999999984,RR_1:4,ny_reversal_short_HTF_FVG_LTF_FVG,RR_1:4,1.22378,2025-01-15 18:20:00+00:00,RR_1:2,"{'level': 1.22118564, 'tag': 'RR_1:4'}",2025-01-15 18:35:00+00:00,0.00011550000000000172,0.003806089999999984,31.04250095833083,10334.955089209174
GBPUSD,short,2025-01-15 17:45:00+00:00,2025-01-15 18:35:00+00:00,1.22479,1.22093,0.1,0.003154789999999963,RR_1:4,ny_reversal_short_HTF_FVG_LTF_FVG,RR_1:4,1.22093,2025-01-15 18:35:00+00:00,RR_1:2,"{'level': 1.2198908400000001, 'tag': 'RR_1:4'}",2025-01-15 18:35:00+00:00,0.00019299999999999873,0.003154789999999963,25.757803378538057,10360.712892587713
GBPUSD,short,2025-01-15 17:50:00+00:00,2025-01-15 18:35:00+00:00,1.22542,1.22093,0.1,0.003470419999999974,RR_1:4,ny_reversal_short_HTF_FVG_LTF_FVG,RR_1:4,1.22093,2025-01-15 18:35:00+00:00,RR_1:2,"{'level': 1.22051832, 'tag': 'RR_1:4'}",2025-01-15 18:35:00+00:00,0.00022449999999999415,0.003470419999999974,28.320249383884494,10389.033141971597
GBPUSD,short,2025-01-15 17:55:00+00:00,2025-01-15 18:35:00+00:00,1.2257500000000001,1.22093,0.1,0.0036357500000000487,RR_1:4,ny_reversal_short_HTF_FVG_LTF_FVG,RR_1:4,1.22093,2025-01-15 18:35:00+00:00,RR_1:2,"{'level': 1.220847, 'tag': 'RR_1:4'}",2025-01-15 18:35:00+00:00,0.00024100000000000233,0.0036357500000000487,29.661431776463786,10418.69457374806
GBPUSD,short,2025-01-15 17:10:00+00:00,2025-01-15 18:35:00+00:00,1.22654,1.22093,0.1,0.004031539999999945,RR_1:4,ny_reversal_short_HTF_FVG_LTF_FVG,RR_1:4,1.22378,2025-01-15 18:20:00+00:00,RR_1:2,"{'level': 1.22163384, 'tag': 'RR_1:4'}",2025-01-15 18:35:00+00:00,0.00013799999999999368,0.004031539999999945,32.86920932052721,10451.563783068588
GBPUSD,short,2025-01-20 15:40:00+00:00,2025-01-20 15:45:00+00:00,1.22645,1.2276764500000001,0.1,-0.001226450000000101,auto,ny_reversal_short_HTF_FVG_LTF_FVG,auto,,,,,,,-0.001226450000000101,-10.000000000000824,10441.563783068586
GBPUSD,short,2025-01-20 15:30:00+00:00,2025-01-20 15:45:00+00:00,1.22892,1.22890380261919,0.1,0.001237018690404934,auto,ny_reversal_short_HTF_FVG_LTF_FVG,auto,1.22645,2025-01-20 15:40:00+00:00,RR_1:2,,,0.0001234999999999986,0.001237018690404934,10.065900875605687,10451.629683944193
GBPUSD,short,2025-01-20 15:35:00+00:00,2025-01-20 15:45:00+00:00,1.2258,1.2270258,0.1,-0.0012258000000000546,auto,ny_reversal_short_HTF_FVG_LTF_FVG,auto,,,,,,,-0.0012258000000000546,-10.000000000000446,10441.629683944193
GBPUSD,short,2025-01-20 15:45:00+00:00,2025-01-20 16:00:00+00:00,1.22895,1.23017895,0.1,-0.0012289500000000064,auto,ny_reversal_short_HTF_FVG_LTF_FVG,auto,,,,,,,-0.0012289500000000064,-10.000000000000053,10431.629683944193
GBPUSD,short,2025-01-20 15:50:00+00:00,2025-01-20 16:00:00+00:00,1.22904,1.2302690399999998,0.1,-0.0012290399999999035,auto,ny_reversal_short_HTF_FVG_LTF_FVG,auto,,,,,,,-0.0012290399999999035,-9.999999999999217,10421.629683944193
GBPUSD,short,2025-01-20 16:05:00+00:00,2025-01-20 16:15:00+00:00,1.2282,1.2294281999999999,0.1,-0.0012281999999999016,auto,ny_reversal_short_HTF_FVG_LTF_FVG,auto,,,,,,,-0.0012281999999999016,-9.999999999999199,10411.629683944193
GBPUSD,short,2025-01-20 16:10:00+00:00,2025-01-20 16:15:00+00:00,1.22831,1.22953831,0.1,-0.0012283099999998992,auto,ny_reversal_short_HTF_FVG_LTF_FVG,auto,,,,,,,-0.0012283099999998992,-9.999999999999181,10401.629683944195
GBPUSD,short,2025-01-20 15:55:00+00:00,2025-01-20 16:40:00+00:00,1.22978,1.2310097800000002,0.1,-0.0012297800000000692,auto,ny_reversal_short_HTF_FVG_LTF_FVG,auto,,,,,,,-0.0012297800000000692,-10.000000000000563,10391.629683944195
GBPUSD,short,2025-01-20 16:00:00+00:00,2025-01-20 16:40:00+00:00,1.22913,1.23035913,0.1,-0.0012291300000000227,auto,ny_reversal_short_HTF_FVG_LTF_FVG,auto,,,,,,,-0.0012291300000000227,-10.000000000000185,10381.629683944195
GBPUSD,short,2025-01-20 16:15:00+00:00,2025-01-20 16:40:00+00:00,1.2286299999999999,1.2298586299999998,0.1,-0.0012286299999999528,auto,ny_reversal_short_HTF_FVG_LTF_FVG,auto,,,,,,,-0.0012286299999999528,-9.999999999999618,10371.629683944195
GBPUSD,short,2025-01-20 16:20:00+00:00,2025-01-20 16:40:00+00:00,1.22928,1.23050928,0.1,-0.0012292799999999993,auto,ny_reversal_short_HTF_FVG_LTF_FVG,auto,,,,,,,-0.0012292799999999993,-9.999999999999995,10361.629683944195
GBPUSD,short,2025-01-20 16:25:00+00:00,2025-01-20 16:40:00+00:00,1.22956,1.23078956,0.1,-0.001229560000000074,auto,ny_reversal_short_HTF_FVG_LTF_FVG,auto,,,,,,,-0.001229560000000074,-10.000000000000602,10351.629683944193
GBPUSD,short,2025-01-20 16:30:00+00:00,2025-01-20 16:40:00+00:00,1.2295099999999999,1.2307395099999998,0.1,-0.0012295099999999337,auto,ny_reversal_short_HTF_FVG_LTF_FVG,auto,,,,,,,-0.0012295099999999337,-9.999999999999464,10341.629683944195
GBPUSD,short,2025-01-20 16:35:00+00:00,2025-01-20 16:40:00+00:00,1.22857,1.22979857,0.1,-0.0012285700000000954,auto,ny_reversal_short_HTF_FVG_LTF_FVG,auto,,,,,,,-0.0012285700000000954,-10.000000000000778,10331.629683944193
GBPUSD,short,2025-01-22 11:45:00+00:00,2025-01-22 11:50:00+00:00,1.23464,1.23587464,0.1,-0.0012346400000000646,auto,PDH_sweep_reversal_HTF_OB_LTF_OB_FVG,auto,,,,,,,-0.0012346400000000646,-10.000000000000524,10321.629683944193
GBPUSD,long,2025-01-28 14:10:00+00:00,2025-01-28 15:50:00+00:00,1.24279,1.24154721,0.1,-0.0012427900000000491,auto,PDL_sweep_reversal_HTF_OB_LTF_BREAKER,auto,,,,,,,-0.0012427900000000491,-10.000000000000396,10311.629683944193
GBPUSD,long,2025-01-29 09:10:00+00:00,2025-01-29 09:30:00+00:00,1.24607,1.24482393,0.1,-0.001246070000000099,auto,asian_high_breakout_HTF_OB_LTF_BREAKER,auto,,,,,,,-0.001246070000000099,-10.000000000000796,10301.629683944191
GBPUSD,long,2025-01-29 09:45:00+00:00,2025-01-29 10:50:00+00:00,1.24514,1.24389486,0.1,-0.001245139999999978,auto,asian_high_breakout_HTF_OB_LTF_BREAKER,auto,,,,,,,-0.001245139999999978,-9.999999999999822,10291.629683944191
GBPUSD,long,2025-01-29 09:30:00+00:00,2025-01-29 10:50:00+00:00,1.24491,1.24366509,0.1,-0.0012449100000000435,auto,asian_high_breakout_HTF_OB_LTF_BREAKER,auto,,,,,,,-0.0012449100000000435,-10.00000000000035,10281.629683944191
GBPUSD,long,2025-01-29 09:35:00+00:00,2025-01-29 10:50:00+00:00,1.24521,1.24396479,0.1,-0.0012452099999999966,auto,asian_high_breakout_HTF_OB_LTF_BREAKER,auto,,,,,,,-0.0012452099999999966,-9.999999999999973,10271.629683944191
GBPUSD,long,2025-01-29 09:40:00+00:00,2025-01-29 10:50:00+00:00,1.24521,1.24396479,0.1,-0.0012452099999999966,auto,asian_high_breakout_HTF_OB_LTF_BREAKER,auto,,,,,,,-0.0012452099999999966,-9.999999999999973,10261.629683944191
GBPUSD,long,2025-01-29 09:50:00+00:00,2025-01-29 10:50:00+00:00,1.24474,1.24349526,0.1,-0.0012447399999999664,auto,asian_high_breakout_HTF_OB_LTF_BREAKER,auto,,,,,,,-0.0012447399999999664,-9.999999999999732,10251.629683944191
GBPUSD,long,2025-01-29 09:55:00+00:00,2025-01-29 10:50:00+00:00,1.24478,1.24353522,0.1,-0.0012447799999999454,auto,asian_high_breakout_HTF_OB_LTF_BREAKER,auto,,,,,,,-0.0012447799999999454,-9.999999999999563,10241.629683944193
GBPUSD,long,2025-01-29 10:00:00+00:00,2025-01-29 10:50:00+00:00,1.24524,1.2439947599999999,0.1,-0.0012452400000000363,auto,asian_high_breakout_HTF_OB_LTF_BREAKER,auto,,,,,,,-0.0012452400000000363,-10.000000000000293,10231.629683944191
GBPUSD,long,2025-01-29 10:10:00+00:00,2025-01-29 10:50:00+00:00,1.24485,1.24360515,0.1,-0.001244849999999964,auto,asian_high_breakout_HTF_OB_LTF_BREAKER,auto,,,,,,,-0.001244849999999964,-9.999999999999712,10221.629683944193
GBPUSD,long,2025-01-29 10:05:00+00:00,2025-01-29 10:50:00+00:00,1.24522,1.24397478,0.1,-0.0012452199999999358,auto,asian_high_breakout_HTF_OB_LTF_BREAKER,auto,,,,,,,-0.0012452199999999358,-9.999999999999485,10211.629683944193
GBPUSD,long,2025-01-29 10:20:00+00:00,2025-01-29 10:50:00+00:00,1.24506,1.24381494,0.1,-0.00124506000000002,auto,asian_high_breakout_HTF_OB_LTF_BREAKER,auto,,,,,,,-0.00124506000000002,-10.000000000000162,10201.629683944193
GBPUSD,long,2025-01-29 10:25:00+00:00,2025-01-29 10:50:00+00:00,1.24466,1.24341534,0.1,-0.0012446600000000085,auto,asian_high_breakout_HTF_OB_LTF_BREAKER,auto,,,,,,,-0.0012446600000000085,-10.000000000000068,10191.629683944193
GBPUSD,long,2025-01-29 10:15:00+00:00,2025-01-29 10:50:00+00:00,1.24515,1.24390485,0.1,-0.0012451499999999172,auto,asian_high_breakout_HTF_OB_LTF_BREAKER,auto,,,,,,,-0.0012451499999999172,-9.999999999999336,10181.629683944193
GBPUSD,long,2025-01-28 16:00:00+00:00,2025-01-29 11:05:00+00:00,1.24285,1.2428524134804428,0.1,0.001244056740221433,BE after TP1,ny_reversal_long_HTF_OB_LTF_BREAKER,BE after TP1,1.24535,2025-01-29 07:25:00+00:00,RR_1:2,,,0.00012499999999999735,0.001244056740221433,10.009709459881991,10191.639393404075
GBPUSD,long,2025-01-28 15:55:00+00:00,2025-01-29 11:55:00+00:00,1.24232,1.242322740579376,0.1,0.0012436902896879598,BE after TP1,ny_reversal_long_HTF_OB_LTF_BREAKER,BE after TP1,1.24478,2025-01-29 05:40:00+00:00,RR_1:2,,,0.00012299999999999535,0.0012436902896879598,10.01103008635424,10201.65042349043
GBPUSD,long,2025-01-28 15:45:00+00:00,2025-01-29 11:55:00+00:00,1.24171,1.2417163164351916,0.1,0.0012448682175957293,BE after TP1,ny_reversal_long_HTF_OB_LTF_BREAKER,BE after TP1,1.2437,2025-01-28 16:20:00+00:00,RR_1:2,,,9.949999999999682e-05,0.0012448682175957293,10.025434421851553,10211.675857912282
GBPUSD,long,2025-01-28 13:55:00+00:00,2025-01-29 11:55:00+00:00,1.24254,1.2425426500325514,0.1,0.0012438650162757137,BE after TP1,PDL_sweep_reversal_HTF_OB_LTF_OB,BE after TP1,1.24511,2025-01-29 06:10:00+00:00,RR_1:2,,,0.00012849999999999805,0.0012438650162757137,10.010663771594587,10221.686521683876
GBPUSD,long,2025-01-29 12:30:00+00:00,2025-01-29 12:50:00+00:00,1.24236,1.24111764,0.1,-0.001242359999999998,auto,PDL_sweep_reversal_HTF_OB_LTF_BREAKER,auto,,,,,,,-0.001242359999999998,-9.999999999999986,10211.686521683876
GBPUSD,long,2025-01-29 12:25:00+00:00,2025-01-29 15:15:00+00:00,1.24187,1.24062813,0.1,-0.0012418700000000893,auto,PDL_sweep_reversal_HTF_OB_LTF_BREAKER,auto,,,,,,,-0.0012418700000000893,-10.00000000000072,10201.686521683874
GBPUSD,long,2025-01-29 17:40:00+00:00,2025-01-29 18:05:00+00:00,1.24381,1.24256619,0.1,-0.0012438100000000674,auto,ny_reversal_long_HTF_OB_LTF_OB,auto,,,,,,,-0.0012438100000000674,-10.000000000000542,10191.686521683874
GBPUSD,long,2025-01-29 17:45:00+00:00,2025-01-29 18:05:00+00:00,1.24401,1.24276599,0.1,-0.001244009999999962,auto,ny_reversal_long_HTF_OB_LTF_BREAKER,auto,,,,,,,-0.001244009999999962,-9.999999999999696,10181.686521683874
GBPUSD,short,2025-01-30 09:50:00+00:00,2025-01-30 10:05:00+00:00,1.24464,1.2458846399999999,0.1,-0.001244639999999908,auto,asian_low_breakout_HTF_BREAKER_LTF_OB,auto,,,,,,,-0.001244639999999908,-9.999999999999261,10171.686521683876
GBPUSD,short,2025-01-30 16:45:00+00:00,2025-01-30 17:00:00+00:00,1.24582,1.24706582,0.1,-0.001245820000000064,auto,ny_reversal_short_HTF_OB_LTF_BREAKER,auto,,,,,,,-0.001245820000000064,-10.000000000000515,10161.686521683874
GBPUSD,short,2025-01-30 16:35:00+00:00,2025-01-30 17:00:00+00:00,1.24583,1.24707583,0.1,-0.0012458300000000033,auto,ny_reversal_short_HTF_OB_LTF_BREAKER,auto,,,,,,,-0.0012458300000000033,-10.000000000000028,10151.686521683874
GBPUSD,short,2025-01-30 16:40:00+00:00,2025-01-30 17:15:00+00:00,1.24603,1.2472760299999999,0.1,-0.001246029999999898,auto,ny_reversal_short_HTF_OB_LTF_BREAKER,auto,,,,,,,-0.001246029999999898,-9.999999999999183,10141.686521683876
GBPUSD,long,2025-01-31 09:35:00+00:00,2025-01-31 10:30:00+00:00,1.24354,1.2422964600000002,0.1,-0.001243539999999932,auto,asian_high_breakout_HTF_OB_LTF_OB,auto,,,,,,,-0.001243539999999932,-9.999999999999453,10131.686521683876
GBPUSD,long,2025-01-31 09:50:00+00:00,2025-01-31 10:30:00+00:00,1.2432400000000001,1.2419967600000001,0.1,-0.0012432399999999788,auto,asian_high_breakout_HTF_OB_LTF_OB,auto,,,,,,,-0.0012432399999999788,-9.999999999999828,10121.686521683876
GBPUSD,long,2025-01-31 09:55:00+00:00,2025-01-31 10:30:00+00:00,1.24345,1.24220655,0.1,-0.0012434500000000348,auto,asian_high_breakout_HTF_OB_LTF_OB,auto,,,,,,,-0.0012434500000000348,-10.00000000000028,10111.686521683876
